ID,RMSE_full,RMSE_full_stim,ampl,ampl_1,ampl_1_init,ampl_init,base,base_init,base_sigm,base_sigm_init,chisqr,decay,decay_f,decay_f_init,decay_ff,decay_ff_init,decay_init,decay_s,decay_s_init,delay_1,delay_1_init,delay_2,delay_2_init,delay_3,delay_3_init,i_0,i_0_init,i_1,i_1_init,i_2,i_2_init,i_3,i_3_init,i_d_0,i_d_0_init,k,k_init,power,power_init,q,q_init,r_1,r_1_init,redchi,s_start,s_start_init,tau_0,tau_0_init,tau_1,tau_1_init,tau_2,tau_2_init,tau_3,tau_3_init,threshold,threshold_init,w_0,w_0_init,w_1,w_10,w_10_init,w_11,w_11_init,w_12,w_12_init,w_13,w_13_init,w_14,w_14_init,w_15,w_15_init,w_16,w_16_init,w_17,w_17_init,w_18,w_18_init,w_1_init,w_2,w_2_init,w_3,w_3_init,w_4,w_4_init,w_5,w_5_init,w_6,w_6_init,w_7,w_7_init,w_8,w_8_init,w_9,w_9_init,w_d_0,w_d_0_init,w_d_1,w_d_1_init,w_d_2,w_d_2_init,w_d_3,w_d_3_init,w_d_4,w_d_4_init,w_d_5,w_d_5_init
1,0.2094072236263635,0.1807827094864539,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,173.0204357804689,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.478807143422811,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.14202,0.14202,1.66212,1.10123,1.10123,0.49125,0.49125,0.00042,0.00042,0.7221,0.7221,4e-05,4e-05,0.00265,0.00265,2.01485,2.01485,1.93253,1.93253,0.0138,0.0138,1.66212,0.00823,0.00823,1.716,1.716,1.40108,1.40108,0.91161,0.91161,1.21289,1.21289,1.64214,1.64214,2.01914,2.01914,1.6706,1.6706,0.13316,0.13316,1.55813,1.55837,0.00771,0.00772,1.88922,1.88908,1.22494,1.60889,1.65668,1.31362
2,0.2153168447614913,0.1878089875285357,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,187.44437163084487,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.6020886464174775,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.3062,0.3062,1.95974,0.97962,0.97962,0.61292,0.61292,0.03618,0.03618,0.66527,0.66527,0.01639,0.01639,0.00041,0.00041,2.32075,2.32075,2.07226,2.07226,0.07514,0.07514,1.95974,0.00908,0.00908,2.0771,2.0771,1.66736,1.66736,1.47682,1.47682,0.90456,0.90456,1.95431,1.95431,2.2779,2.2779,1.75923,1.75923,0.28709,0.28709,1.844,1.83741,0.00847,0.00851,2.17589,2.17589,1.47917,1.94745,1.93079,1.56328
3,0.3294684038859258,0.3096796899030928,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,162.20441914086447,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.04915,0.04915,2.0,2.0,1.0,1.0,1.71394,1.71394,1.3863625567595257,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.05002,0.05002,1.99498,1.14101,1.14101,0.44162,0.44162,0.10837,0.10837,0.67834,0.67834,0.01339,0.01339,0.0012,0.0012,0.92588,0.92588,1.22927,1.22927,0.00349,0.00349,1.99498,0.56046,0.56046,2.25524,2.25524,1.20147,1.20147,1.63539,1.63539,1.34558,1.34558,1.558,1.558,1.85404,1.85404,1.91044,1.91044,0.0469,0.0469,1.87265,1.87045,0.52565,0.52548,0.86834,0.86809,1.68235,2.11447,1.76595,1.12647
4,0.2093958379198787,0.1808915175547256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,180.6192564796283,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5437543288857118,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.13972,0.13972,1.76339,1.39454,1.39454,0.37046,0.37046,0.03827,0.03827,0.81297,0.81297,0.00336,0.00336,0.0001,0.0001,1.72596,1.72596,0.89369,0.89369,0.00233,0.00233,1.76339,0.00033,0.00033,1.82701,1.82701,1.19284,1.19284,1.64012,1.64012,1.03258,1.03258,1.85529,1.85529,2.02726,2.02726,1.16395,1.16395,0.131,0.131,1.65311,1.65332,0.00031,0.00031,1.61765,1.61822,1.3387,1.71297,1.46032,1.11838
5,0.2135308707548797,0.1818563395849398,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,183.95905833567505,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.05087,0.05087,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5722996438946586,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.12972,0.12972,1.04047,1.43145,1.43145,0.69892,0.69892,0.51321,0.51321,0.42971,0.42971,0.00128,0.00128,0.0087,0.0087,0.83038,0.83038,0.80107,0.80107,0.14898,0.14898,1.04047,0.00021,0.00021,1.61772,1.61772,0.23992,0.23992,1.3931,1.3931,0.38237,0.38237,1.77392,1.77392,2.09061,2.09061,0.43754,0.43754,0.12162,0.12162,0.97552,0.97552,0.0002,0.0002,0.77846,0.77855,0.90231,1.51674,0.75759,0.22494
6,0.1936093511835128,0.1647561718207366,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,175.88011470695298,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5032488436491709,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.18053,0.18053,1.76579,1.30751,1.30751,0.46311,0.46311,0.00932,0.00932,0.81024,0.81024,0.01484,0.01484,0.00156,0.00156,1.28923,1.28923,0.70328,0.70328,0.00058,0.00058,1.76579,0.10836,0.10836,2.31396,2.31396,0.77023,0.77023,1.80266,1.80266,0.91567,0.91567,1.90126,1.90126,2.45152,2.45152,0.79733,0.79733,0.16926,0.16926,1.65394,1.65557,0.10174,0.1016,1.21048,1.20876,1.57552,2.16952,1.15287,0.72215
7,0.2103386859587203,0.1805300134223457,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,189.8441668843412,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.6225997169601811,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.25793,0.25793,1.97107,1.1918,1.1918,0.47971,0.47971,0.02545,0.02545,0.78069,0.78069,1e-05,1e-05,0.0,0.0,1.77801,1.77801,0.9415,0.9415,0.00045,0.00045,1.97107,0.00125,0.00125,1.86083,1.86083,1.48393,1.48393,1.5426,1.5426,1.30769,1.30769,2.37099,2.37099,2.20737,2.20737,1.58306,1.58306,0.24183,0.24183,1.84803,1.84803,0.00117,0.00117,1.66697,1.66703,1.37009,1.74468,1.73019,1.3913
8,0.208966302339539,0.1812551149161092,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,179.84163475604586,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5371079893679134,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.21768,0.21768,1.56911,1.2437,1.2437,0.48929,0.48929,0.04621,0.04621,0.78314,0.78314,0.0024,0.0024,0.0001,0.0001,1.70765,1.70765,1.28591,1.28591,0.01897,0.01897,1.56911,0.02433,0.02433,1.57059,1.57059,1.23098,1.23098,0.93764,0.93764,1.0179,1.0179,1.44422,1.44422,1.56063,1.56063,1.22051,1.22051,0.20409,0.20409,1.47133,1.47116,0.02281,0.02281,1.60094,1.60106,1.08652,1.47255,1.4866,1.15414
9,0.205198118341767,0.1771005656310963,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,180.6112699625786,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5436860680562274,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.05655,0.05655,1.4533,1.12669,1.12669,0.52019,0.52019,0.04962,0.04962,0.76285,0.76285,0.02115,0.02115,0.0001,0.0001,2.28933,2.28933,1.44526,1.44526,0.02446,0.02446,1.4533,0.00637,0.00637,2.3763,2.3763,1.03825,1.03825,1.42133,1.42133,0.21638,0.21638,1.822,1.822,2.13701,2.13701,0.80254,0.80254,0.05302,0.05302,1.3625,1.36258,0.00597,0.00597,2.14643,2.14643,1.68296,2.22797,1.40291,0.97344
10,0.2062598960780092,0.1788049379838285,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,315.32716536087827,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.24921,0.24921,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.695103977443404,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.21745,0.21745,1.59205,1.10258,1.10258,0.55746,0.55746,0.02994,0.02994,0.84721,0.84721,0.08449,0.08449,0.00014,0.00014,1.77326,1.77326,2.10161,2.10161,0.09634,0.09634,1.59205,0.03853,0.03853,2.14531,2.14531,1.07444,1.07444,1.54307,1.54307,0.94167,0.94167,1.22133,1.22133,2.1776,2.1776,1.54824,1.54824,0.20388,0.20388,1.4927,1.49267,0.03613,0.03612,1.66261,1.66257,2.01231,2.0114,1.17607,1.00737
