ID,RMSE_full,RMSE_full_stim,ampl,ampl_1,ampl_1_init,ampl_init,base,base_init,base_sigm,base_sigm_init,chisqr,decay,decay_f,decay_f_init,decay_ff,decay_ff_init,decay_init,decay_s,decay_s_init,delay_1,delay_1_init,delay_2,delay_2_init,delay_3,delay_3_init,i_0,i_0_init,i_1,i_1_init,i_2,i_2_init,i_3,i_3_init,i_d_0,i_d_0_init,k,k_init,power,power_init,q,q_init,r_1,r_1_init,redchi,s_start,s_start_init,tau_0,tau_0_init,tau_1,tau_1_init,tau_2,tau_2_init,tau_3,tau_3_init,threshold,threshold_init,w_0,w_0_init,w_1,w_10,w_10_init,w_11,w_11_init,w_12,w_12_init,w_13,w_13_init,w_14,w_14_init,w_15,w_15_init,w_16,w_16_init,w_17,w_17_init,w_18,w_18_init,w_1_init,w_2,w_2_init,w_3,w_3_init,w_4,w_4_init,w_5,w_5_init,w_6,w_6_init,w_7,w_7_init,w_8,w_8_init,w_9,w_9_init,w_d_0,w_d_0_init,w_d_1,w_d_1_init,w_d_2,w_d_2_init,w_d_3,w_d_3_init,w_d_4,w_d_4_init,w_d_5,w_d_5_init
4.0,0.2093767434189158,0.1808619658174279,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,139.3783195039359,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.191267688067828,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.13972,0.13972,1.76339,1.39454,1.39454,0.37046,0.37046,0.03827,0.03827,0.81297,0.81297,0.00336,0.00336,0.0001,0.0001,1.72596,1.72596,0.89369,0.89369,0.00233,0.00233,1.76339,0.00033,0.00033,1.82701,1.82701,1.19284,1.19284,1.64012,1.64012,1.03258,1.03258,1.85529,1.85529,2.02726,2.02726,1.16395,1.16395,0.15226,0.15226,1.92176,1.92169,0.00036,0.00036,1.8809,1.8809,1.99111,1.99102,1.35457,1.29992
53.0,0.2113061294475693,0.1819476562897208,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,112.22211960016637,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,0.9591634153860372,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.34033,0.34033,1.83501,1.23157,1.23157,0.47881,0.47881,0.04629,0.04629,0.78542,0.78542,0.00012,0.00012,0.00185,0.00185,2.03823,2.03823,1.24559,1.24559,0.00067,0.00067,1.83501,0.00056,0.00056,1.77139,1.77139,1.53453,1.53453,1.74613,1.74613,1.19706,1.19706,2.36029,2.36029,2.35388,2.35388,1.61219,1.61219,0.37088,0.37088,1.99822,1.99974,0.00061,0.00061,2.2212,2.2212,2.1467,1.93041,1.58564,1.67228
28.0,0.215411151684786,0.1879025414054944,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,103.7141411803339,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,0.8864456511139649,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.38838,0.38838,1.02446,1.35798,1.35798,0.4089,0.4089,0.00199,0.00199,1.11654,1.11654,0.09078,0.09078,0.00112,0.00112,1.82454,1.82454,2.18389,2.18389,0.00269,0.00269,1.02446,0.00867,0.00867,1.43883,1.43883,1.0435,1.0435,1.58127,1.58127,0.52384,0.52384,1.06269,1.06269,1.53491,1.53491,1.49314,1.49314,0.42324,0.42324,1.1165,1.11643,0.00945,0.00945,1.98833,1.98833,1.74821,1.56799,1.05385,1.13717
3.0,0.3294595037150103,0.3096704736568738,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,109.07324274519117,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.04915,0.04915,2.0,2.0,1.0,1.0,1.71394,1.71394,0.9322499379930868,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.05002,0.05002,1.99498,1.14101,1.14101,0.44162,0.44162,0.10837,0.10837,0.67834,0.67834,0.01339,0.01339,0.0012,0.0012,0.92588,0.92588,1.22927,1.22927,0.00349,0.00349,1.99498,0.56046,0.56046,2.25524,2.25524,1.20147,1.20147,1.63539,1.63539,1.34558,1.34558,1.558,1.558,1.85404,1.85404,1.91044,1.91044,0.05451,0.05451,2.17407,2.17407,0.61076,0.61077,1.00897,1.009,2.46308,2.45769,1.20492,1.30933
35.0,0.1995508939459955,0.1691256591882302,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,123.23806015413422,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.07212,0.07212,2.0,2.0,1.0,1.0,1.71394,1.71394,1.0533167534541386,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.27004,0.27004,1.01907,1.28445,1.28445,0.5043,0.5043,0.0343,0.0343,0.65477,0.65477,0.00027,0.00027,2e-05,2e-05,2.31066,2.31066,2.25233,2.25233,0.03982,0.03982,1.01907,3e-05,3e-05,2.15988,2.15988,1.00881,1.00881,0.94677,0.94677,0.38244,0.38244,1.42162,1.42162,1.98662,1.98662,1.13577,1.13577,0.29428,0.29428,1.11055,1.11055,3e-05,3e-05,2.51786,2.51809,2.48127,2.35377,1.04136,1.09937
64.0,0.2066079837523001,0.1787757305550872,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,113.02562636529932,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,0.9660309945752078,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.30822,0.30822,2.07164,1.20485,1.20485,0.54557,0.54557,0.11242,0.11242,0.72406,0.72406,0.02036,0.02036,9e-05,9e-05,1.18778,1.18778,0.82908,0.82908,0.05064,0.05064,2.07164,0.00195,0.00195,1.55892,1.55892,1.20434,1.20434,1.32774,1.32774,2.25812,2.25812,1.92517,1.92517,2.39505,2.39505,1.66143,1.66143,0.33589,0.33589,2.25793,2.25761,0.00213,0.00213,1.29418,1.29441,1.90742,1.69886,1.23364,1.31245
30.0,0.2094355600481061,0.1825328645496789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,111.77210423236146,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.0344,0.0344,2.0,2.0,1.0,1.0,1.71394,1.71394,0.9553171301911236,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.34981,0.34981,2.31149,0.97782,0.97782,0.56828,0.56828,0.0089,0.0089,0.60484,0.60484,0.00435,0.00435,0.00101,0.00101,1.03705,1.03705,0.76809,0.76809,0.0944,0.0944,2.31149,0.45137,0.45137,2.29497,2.29497,1.2978,1.2978,1.29099,1.29099,1.36077,1.36077,1.63554,1.63554,1.7011,1.7011,1.32974,1.32974,0.38121,0.38121,2.51892,2.51899,0.49189,0.49189,1.1301,1.13015,2.59528,2.50099,1.36684,1.4143
12.0,0.2317912017831961,0.2015196307615938,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,117.35276126148324,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.0030150535169509,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.30466,0.30466,2.24593,1.33409,1.33409,0.58602,0.58602,0.34192,0.34192,0.63879,0.63879,0.00017,0.00017,0.00047,0.00047,1.3812,1.3812,0.30252,0.30252,0.07352,0.07352,2.24593,2e-05,2e-05,1.86441,1.86441,1.39995,1.39995,1.94354,1.94354,0.71326,0.71326,2.06644,2.06644,1.4014,1.4014,1.09335,1.09335,0.33201,0.33201,2.45128,2.44755,2e-05,2e-05,1.50512,1.50519,2.19036,2.03178,1.45012,1.52562
16.0,0.217898034904595,0.1867943076829577,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,117.09848561810716,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.07437,0.07437,2.0,2.0,1.0,1.0,1.71394,1.71394,1.0008417574197193,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.43881,0.43881,1.39669,1.52815,1.52815,0.33564,0.33564,0.00649,0.00649,0.86414,0.86414,0.0,0.0,1e-05,1e-05,1.64159,1.64159,0.68855,0.68855,8e-05,8e-05,1.39669,8e-05,8e-05,1.87291,1.87291,1.21736,1.21736,1.66376,1.66376,0.65665,0.65665,2.19598,2.19598,1.77244,1.77244,1.17102,1.17102,0.4782,0.4782,1.52099,1.52207,9e-05,9e-05,1.78761,1.78895,2.17874,2.04104,1.24462,1.32664
86.0,0.2099456229142433,0.1813744257121811,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,117.55249353844764,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.28967,0.28967,0.06223,0.06223,2.0,2.0,1.0,1.0,1.71394,1.71394,1.0047221669952788,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.24664,0.24664,1.51506,1.2648,1.2648,0.47116,0.47116,0.05539,0.05539,0.79208,0.79208,6e-05,6e-05,9e-05,9e-05,1.92649,1.92649,1.0416,1.0416,0.00022,0.00022,1.51506,0.04518,0.04518,2.09623,2.09623,1.25956,1.25956,0.5713,0.5713,0.81935,0.81935,1.53268,1.53268,1.56142,1.56142,0.92864,0.92864,0.26878,0.26878,1.64621,1.65107,0.04917,0.04924,2.10629,2.09943,2.40661,2.28441,1.31826,1.37263
