ID,RMSE_full,RMSE_full_stim,ampl,ampl_1,ampl_1_init,ampl_init,base,base_init,base_sigm,base_sigm_init,chisqr,decay,decay_f,decay_f_init,decay_ff,decay_ff_init,decay_init,decay_s,decay_s_init,delay_1,delay_1_init,delay_2,delay_2_init,delay_3,delay_3_init,i_0,i_0_init,i_1,i_1_init,i_2,i_2_init,i_3,i_3_init,i_d_0,i_d_0_init,k,k_init,power,power_init,q,q_init,r_1,r_1_init,redchi,s_start,s_start_init,tau_0,tau_0_init,tau_1,tau_1_init,tau_2,tau_2_init,tau_3,tau_3_init,threshold,threshold_init,w_0,w_0_init,w_1,w_10,w_10_init,w_11,w_11_init,w_12,w_12_init,w_13,w_13_init,w_14,w_14_init,w_15,w_15_init,w_16,w_16_init,w_17,w_17_init,w_18,w_18_init,w_1_init,w_2,w_2_init,w_3,w_3_init,w_4,w_4_init,w_5,w_5_init,w_6,w_6_init,w_7,w_7_init,w_8,w_8_init,w_9,w_9_init,w_d_0,w_d_0_init,w_d_1,w_d_1_init,w_d_2,w_d_2_init,w_d_3,w_d_3_init,w_d_4,w_d_4_init,w_d_5,w_d_5_init
24.0,0.2568686674515467,0.2430231904077626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,328.8492618885893,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.810677452039225,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.22059,0.22059,1.09308,0.68128,0.68128,0.66911,0.66911,0.22649,0.22649,0.26607,0.26607,0.21748,0.21748,0.51043,0.51043,1.47611,1.47611,1.91047,1.91047,0.47076,0.47076,1.09308,0.13031,0.13031,1.29232,1.29232,0.49164,0.49164,1.38965,1.38965,0.47687,0.47687,0.84134,0.84134,1.79409,1.79409,0.83755,0.83755,0.18381,0.18381,0.9108,0.9108,0.10856,0.10858,1.22997,1.22996,1.47149,1.07682,0.0,0.40966
69.0,0.178778561881834,0.1619362725357152,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,308.0645350393899,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03317,0.03317,2.0,2.0,1.0,1.0,1.71394,1.71394,2.6330302140118795,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.15865,0.15865,2.12541,0.71962,0.71962,0.61481,0.61481,0.1661,0.1661,0.16413,0.16413,0.06139,0.06139,0.72473,0.72473,0.96302,0.96302,0.85497,0.85497,0.17044,0.17044,2.12541,0.03312,0.03312,1.29825,1.29825,1.01781,1.01781,0.48528,0.48528,2.19995,2.19995,0.87489,0.87489,1.37575,1.37575,1.37224,1.37224,0.13219,0.13219,1.77093,1.77099,0.0276,0.0276,0.80244,0.80243,1.34135,1.08176,0.63367,0.84808
61.0,0.1412464576712487,0.115872964727878,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,292.8888414693236,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.0486,0.0486,2.0,2.0,1.0,1.0,1.71394,1.71394,2.50332343136174,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.18813,0.18813,1.23815,1.128,1.128,0.14828,0.14828,0.11522,0.11522,0.47634,0.47634,0.25043,0.25043,0.60584,0.60584,1.17559,1.17559,0.52619,0.52619,0.19182,0.19182,1.23815,0.35613,0.35613,1.25318,1.25318,0.72737,0.72737,0.22341,0.22341,1.46728,1.46728,1.9467,1.9467,1.68214,1.68214,0.79014,0.79014,0.15676,0.15676,1.03168,1.03168,0.29675,0.29674,0.97955,0.97955,1.34782,1.04421,0.40943,0.60608
64.0,0.1442287864454711,0.1154131697028186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,299.8040499461712,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.562427777317702,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.24828,0.24828,1.86715,0.73768,0.73768,0.76653,0.76653,0.23775,0.23775,0.11867,0.11867,0.1711,0.1711,0.4797,0.4797,1.49484,1.49484,0.63668,0.63668,0.52488,0.52488,1.86715,0.01129,0.01129,1.46287,1.46287,0.83958,0.83958,0.5968,0.5968,1.42851,1.42851,1.12871,1.12871,1.39896,1.39896,0.6014,0.6014,0.20688,0.20688,1.55578,1.55579,0.00941,0.00941,1.2456,1.24557,1.65008,1.21893,0.43876,0.69958
10.0,0.1609567342914301,0.1426428083329145,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,284.6770317825013,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.433137023782062,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.27691,0.27691,1.40443,0.69027,0.69027,0.53577,0.53577,0.15335,0.15335,0.08014,0.08014,0.00749,0.00749,0.83159,0.83159,2.27473,2.27473,2.02475,2.02475,0.0066,0.0066,1.40443,0.01236,0.01236,1.57345,1.57345,1.05593,1.05593,0.54215,0.54215,1.01533,1.01533,0.97969,0.97969,1.55163,1.55163,1.01769,1.01769,0.23073,0.23073,1.17025,1.17023,0.0103,0.0103,1.89541,1.89541,1.66196,1.31107,0.57951,0.87985
284.0,0.1660835426261921,0.1470745907225826,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,288.61960527740627,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.4668342331402244,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.38506,0.38506,2.36137,0.7317,0.7317,0.49765,0.49765,0.0976,0.0976,0.29619,0.29619,0.17948,0.17948,0.72484,0.72484,2.20975,2.20975,0.91545,0.91545,0.22184,0.22184,2.36137,0.08887,0.08887,1.71386,1.71386,1.65087,1.65087,0.86733,0.86733,1.90522,1.90522,1.97441,1.97441,1.91599,1.91599,1.34829,1.34829,0.32085,0.32085,1.9676,1.9676,0.07405,0.07405,1.84126,1.84126,1.76943,1.42806,1.15493,1.37558
33.0,0.1505930648566006,0.1267155440688444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,281.0051386366782,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.4017533216810105,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.21364,0.21364,1.78008,1.04244,1.04244,0.11293,0.11293,0.09066,0.09066,0.08864,0.08864,0.04368,0.04368,0.80488,0.80488,2.1069,2.1069,1.20872,1.20872,0.1303,0.1303,1.78008,0.40809,0.40809,1.51891,1.51891,1.47759,1.47759,0.55715,0.55715,1.92132,1.92132,2.27676,2.27676,2.02284,2.02284,1.57858,1.57858,0.17801,0.17801,1.48322,1.48324,0.34004,0.34004,1.75565,1.75556,1.59064,1.26562,1.02444,1.23119
100.0,0.1361275276363625,0.1139019375238244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,351.273528046407,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03636,0.03636,2.0,2.0,1.0,1.0,1.71394,1.71394,3.0023378465504877,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.34363,0.34363,1.83242,0.91441,0.91441,0.46132,0.46132,0.19044,0.19044,0.0074,0.0074,0.02067,0.02067,0.67938,0.67938,0.98758,0.98758,0.78965,0.78965,0.27325,0.27325,1.83242,0.1893,0.1893,1.44771,1.44771,0.89496,0.89496,0.77266,0.77266,2.10102,2.10102,0.99775,0.99775,1.74642,1.74642,1.31496,1.31496,0.28633,0.28633,1.52686,1.52685,0.15774,0.15773,0.82292,0.8229,1.58296,1.2063,0.5521,0.74572
13.0,0.139357770592005,0.1148130128203538,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,285.8113373110858,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.4428319428297933,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.43815,0.43815,1.31943,1.06333,1.06333,0.00658,0.00658,0.02677,0.02677,0.16465,0.16465,0.12242,0.12242,0.7599,0.7599,1.92881,1.92881,0.25648,0.25648,0.17054,0.17054,1.31943,0.62352,0.62352,1.69206,1.69206,1.07942,1.07942,1.23558,1.23558,0.67287,0.67287,2.3413,2.3413,1.59316,1.59316,0.71677,0.71677,0.36509,0.36509,1.09941,1.09941,0.51954,0.51954,1.60719,1.60717,1.74054,1.4099,0.66511,0.89942
289.0,0.1525528614125332,0.132179836491676,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,311.879070427073,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.22148,0.22148,0.03032,0.03032,2.0,2.0,1.0,1.0,1.71394,1.71394,2.665633080573273,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.1906,0.1906,1.47242,1.11456,1.11456,0.11536,0.11536,0.12262,0.12262,0.2148,0.2148,0.17218,0.17218,0.66145,0.66145,2.66012,2.66012,1.23817,1.23817,0.28047,0.28047,1.47242,0.83199,0.83199,2.13646,2.13646,1.43257,1.43257,0.45116,0.45116,1.00369,1.00369,1.72533,1.72533,1.53274,1.53274,0.94189,0.94189,0.15882,0.15882,1.2271,1.22689,0.69335,0.69325,2.21653,2.21653,2.12582,1.78019,0.92589,1.19368
