ID,RMSE_full,RMSE_full_stim,ampl,ampl_1,ampl_1_init,ampl_init,base,base_init,base_sigm,base_sigm_init,chisqr,decay,decay_f,decay_f_init,decay_ff,decay_ff_init,decay_init,decay_s,decay_s_init,delay_1,delay_1_init,delay_2,delay_2_init,delay_3,delay_3_init,i_0,i_0_init,i_1,i_1_init,i_2,i_2_init,i_3,i_3_init,i_d_0,i_d_0_init,k,k_init,power,power_init,q,q_init,r_1,r_1_init,redchi,s_start,s_start_init,tau_0,tau_0_init,tau_1,tau_1_init,tau_2,tau_2_init,tau_3,tau_3_init,threshold,threshold_init,w_0,w_0_init,w_1,w_10,w_10_init,w_11,w_11_init,w_12,w_12_init,w_13,w_13_init,w_14,w_14_init,w_15,w_15_init,w_16,w_16_init,w_17,w_17_init,w_18,w_18_init,w_1_init,w_2,w_2_init,w_3,w_3_init,w_4,w_4_init,w_5,w_5_init,w_6,w_6_init,w_7,w_7_init,w_8,w_8_init,w_9,w_9_init,w_d_0,w_d_0_init,w_d_1,w_d_1_init,w_d_2,w_d_2_init,w_d_3,w_d_3_init,w_d_4,w_d_4_init,w_d_5,w_d_5_init
265.0,0.282025070942113,0.2663271630823232,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,177.11674113330443,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03692,0.03692,2.0,2.0,1.0,1.0,1.71394,1.71394,1.5138183002846533,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.19592,0.19592,1.94461,0.65948,0.65948,0.7486,0.7486,0.28558,0.28558,0.1344,0.1344,0.11728,0.11728,0.53751,0.53751,1.21293,1.21293,1.27384,1.27384,0.4138,0.4138,1.94461,0.00203,0.00203,1.4694,1.4694,0.9292,0.9292,1.25103,1.25103,1.97482,1.97482,1.01142,1.01142,2.02704,2.02704,1.53862,1.53862,0.21637,0.21637,2.14746,2.14755,0.00224,0.00224,1.33946,1.33951,1.49396,1.62275,1.25479,1.02617
167.0,0.1563207605032034,0.1326892348230482,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,243.39371514715504,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.080288163650898,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.41855,0.41855,0.9981,1.03043,1.03043,0.07483,0.07483,0.08565,0.08565,0.07065,0.07065,0.05703,0.05703,0.81253,0.81253,1.66283,1.66283,1.92023,1.92023,0.12444,0.12444,0.9981,0.42999,0.42999,1.25002,1.25002,0.95758,0.95758,0.27101,0.27101,0.19942,0.19942,1.69174,1.69174,1.43304,1.43304,0.77768,0.77768,0.46223,0.46223,1.10226,1.10226,0.47486,0.47486,1.83637,1.83636,1.33643,1.38047,1.18127,1.05751
248.0,0.2401312730499682,0.2181687941725421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,253.2744860866671,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.164739197321941,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.39973,0.39973,1.43865,0.59041,0.59041,0.76332,0.76332,0.27769,0.27769,0.06405,0.06405,0.26728,0.26728,0.33198,0.33198,2.27622,2.27622,1.29674,1.29674,0.79545,0.79545,1.43865,0.04294,0.04294,1.58704,1.58704,1.27521,1.27521,0.99413,0.99413,1.36985,1.36985,1.28901,1.28901,1.77436,1.77436,1.22883,1.22883,0.44145,0.44145,1.58886,1.58879,0.04742,0.04742,2.51384,2.51376,1.70834,1.75266,1.5933,1.40829
206.0,0.1317746745495742,0.1045653777039858,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,195.32148652087008,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.04356,0.04356,2.0,2.0,1.0,1.0,1.71394,1.71394,1.6694144147082912,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.05404,0.05404,1.8014,0.63541,0.63541,0.95508,0.95508,0.29228,0.29228,0.18527,0.18527,0.15996,0.15996,0.55173,0.55173,1.95513,1.95513,1.94093,1.94093,0.41925,0.41925,1.8014,0.12928,0.12928,2.05576,2.05576,0.85912,0.85912,0.48407,0.48407,1.22005,1.22005,0.69563,0.69563,1.80807,1.80807,0.92864,0.92864,0.05968,0.05968,1.98939,1.98939,0.14278,0.14277,2.15917,2.15917,2.166,2.2703,1.07094,0.94878
104.0,0.1388062349119914,0.1150983888069562,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,208.40365289622116,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.7812278025318045,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.0696,0.0696,1.47951,0.83571,0.83571,0.4699,0.4699,0.15549,0.15549,0.35499,0.35499,0.19031,0.19031,0.63764,0.63764,1.82627,1.82627,1.99834,1.99834,0.21305,0.21305,1.47951,0.00561,0.00561,1.19671,1.19671,0.97865,0.97865,0.1162,0.1162,1.72122,1.72122,1.16471,1.16471,1.75078,1.75078,1.28429,1.28429,0.07686,0.07686,1.6339,1.63391,0.0062,0.0062,2.01686,2.01686,1.23633,1.3216,1.22054,1.08078
147.0,0.1940964671506429,0.1791642321261705,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,207.24238094287196,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.7713024012211276,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.35789,0.35789,1.48335,0.86621,0.86621,0.17324,0.17324,0.00159,0.00159,0.75217,0.75217,0.57108,0.57108,0.56506,0.56506,0.97695,0.97695,0.34841,0.34841,0.45053,0.45053,1.48335,0.07571,0.07571,0.94249,0.94249,0.79749,0.79749,0.69828,0.69828,2.09759,2.09759,1.6326,1.6326,1.61531,1.61531,1.05041,1.05041,0.39524,0.39524,1.63819,1.63815,0.08361,0.08361,1.07886,1.0789,0.86112,1.04085,1.10997,0.88072
136.0,0.1407741045411406,0.1184816960412535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,218.89980557870933,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.04123,0.04123,2.0,2.0,1.0,1.0,1.71394,1.71394,1.870938509219738,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.27351,0.27351,2.03876,0.89161,0.89161,0.38761,0.38761,0.12971,0.12971,0.04396,0.04396,0.06653,0.06653,0.68665,0.68665,1.4267,1.4267,0.53633,0.53633,0.30913,0.30913,2.03876,0.04787,0.04787,1.53783,1.53783,1.20932,1.20932,0.50551,0.50551,2.36524,2.36524,1.90243,1.90243,2.10679,2.10679,1.37324,1.37324,0.30205,0.30205,2.25145,2.25152,0.05286,0.05287,1.57554,1.57559,1.54507,1.69832,1.5066,1.33552
299.0,0.1550131437336098,0.1206888985560207,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,206.48575559418884,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.76483551789905,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.27739,0.27739,1.98206,0.67937,0.67937,0.77682,0.77682,0.23076,0.23076,0.35378,0.35378,0.37573,0.37573,0.28889,0.28889,2.16685,2.16685,1.82164,1.82164,0.76428,0.76428,1.98206,0.08577,0.08577,2.22537,2.22537,0.8852,0.8852,0.89773,0.89773,1.45172,1.45172,1.17349,1.17349,2.53511,2.53511,0.76617,0.76617,0.30634,0.30634,2.18891,2.18891,0.09472,0.09472,2.39323,2.39298,2.34969,2.45761,1.13807,0.97758
137.0,0.1932025147610622,0.1739778018883486,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,213.9933747526661,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.8290032030142405,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.3582,0.3582,2.18405,0.68204,0.68204,0.64954,0.64954,0.21873,0.21873,0.16661,0.16661,0.17926,0.17926,0.55221,0.55221,1.97218,1.97218,1.01795,1.01795,0.44858,0.44858,2.18405,0.32898,0.32898,1.98859,1.98859,1.31547,1.31547,1.02801,1.02801,1.71593,1.71593,1.73446,1.73446,2.11645,2.11645,1.14623,1.14623,0.39558,0.39558,2.41193,2.41198,0.36334,0.36331,2.17799,2.17799,2.11429,2.19612,1.63636,1.45275
166.0,0.1474693550985878,0.1277586712541825,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,215.3916502629725,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.8409542757519015,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.37203,0.37203,1.82882,0.89724,0.89724,0.30203,0.30203,0.08154,0.08154,0.43863,0.43863,0.30234,0.30234,0.61569,0.61569,1.16975,1.16975,8e-05,8e-05,0.30575,0.30575,1.82882,0.40847,0.40847,1.47377,1.47377,0.9921,0.9921,0.75125,0.75125,1.43316,1.43316,1.77447,1.77447,1.33116,1.33116,0.73585,0.73585,0.41085,0.41085,2.01967,2.01967,0.45108,0.4511,1.29183,1.29182,1.49198,1.62757,1.26552,1.09563
148.0,0.1382198782557423,0.1141065843610032,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,237.42295372388463,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.029256014734057,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.29983,0.29983,2.13943,1.33376,1.33376,0.05247,0.05247,0.13849,0.13849,0.09125,0.09125,0.09992,0.09992,0.59875,0.59875,1.61117,1.61117,0.39607,0.39607,0.35981,0.35981,2.13943,0.11518,0.11518,1.65001,1.65001,1.07767,1.07767,0.77711,0.77711,1.97027,1.97027,1.34394,1.34394,1.62679,1.62679,0.83551,0.83551,0.33112,0.33112,2.36268,2.3627,0.1272,0.1272,1.77892,1.77931,1.71182,1.8222,1.313,1.19013
30.0,0.1844661939211855,0.1651344029937292,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,201.10003826984263,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.04045,0.04045,2.0,2.0,1.0,1.0,1.71394,1.71394,1.718803745896091,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.38844,0.38844,1.0561,0.6024,0.6024,0.85361,0.85361,0.29346,0.29346,0.13035,0.13035,0.12658,0.12658,0.57385,0.57385,1.06079,1.06079,1.27433,1.27433,0.39384,0.39384,1.0561,0.09654,0.09654,1.2492,1.2492,0.45002,0.45002,0.87059,0.87059,1.1688,1.1688,1.495,1.495,2.34591,2.34591,0.68266,0.68266,0.42898,0.42898,1.16631,1.16631,0.10662,0.10661,1.17147,1.17149,1.25687,1.37957,0.70229,0.49698
109.0,0.2269348362455452,0.2104756308240039,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,195.68419320716427,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.672514471856105,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.14449,0.14449,1.94326,0.62948,0.62948,0.77428,0.77428,0.28864,0.28864,0.20035,0.20035,0.10507,0.10507,0.64111,0.64111,1.79073,1.79073,1.41134,1.41134,0.25456,0.25456,1.94326,0.08,0.08,1.73852,1.73852,1.05661,1.05661,0.61621,0.61621,1.71661,1.71661,1.49962,1.49962,2.18764,2.18764,1.0753,1.0753,0.15957,0.15957,2.14606,2.14606,0.08832,0.08835,1.97761,1.97761,1.8351,1.91995,1.37505,1.16688
69.0,0.1785768538106589,0.1617038390436641,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,177.9086207252559,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.29354,0.29354,0.03317,0.03317,2.0,2.0,1.0,1.0,1.71394,1.71394,1.520586501925264,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.15865,0.15865,2.12541,0.71962,0.71962,0.61481,0.61481,0.1661,0.1661,0.16413,0.16413,0.06139,0.06139,0.72473,0.72473,0.96302,0.96302,0.85497,0.85497,0.17044,0.17044,2.12541,0.03312,0.03312,1.29825,1.29825,1.01781,1.01781,0.48528,0.48528,2.19995,2.19995,0.87489,0.87489,1.37575,1.37575,1.37224,1.37224,0.17521,0.17521,2.34719,2.34722,0.03658,0.03658,1.06355,1.06352,1.27585,1.43373,1.30372,1.12403
